id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
21931648,Q1362545,21931648,Alejandro_Bedoya,Alejandro Bedoya,SOCCER PLAYER,55.11519439428825,M,,True,27,14,"Englewood, New Jersey",40.891197,-73.972515,124980.0,United States,1987-04-29,1987.0,,,,,,,,United States,,False,3.798057785583204,33.0,11834.0,3.330954788210076,45.78172162521866
1021358,Q303090,1021358,Chris_Armas,Chris Armas,SOCCER PLAYER,17.77879483858912,M,chrisarmas14,True,17,14,The Bronx,40.83722222,-73.88611111,3338.0,United States,1972-08-27,1972.0,,,,,,,,United States,,False,2.8562776728839263,48.0,5146.0,2.7845118400151687,45.77311048419898
4735554,Q1077877,4735554,Chris_Wondolowski,Chris Wondolowski,SOCCER PLAYER,155.76493335088318,M,ChrisWondo,True,27,14,"Danville, California",37.82166667,-122.0,107397.0,United States,1983-01-28,1983.0,,,,,,,,United States,,False,2.47058511922477,37.0,17374.0,3.8199519333360223,45.70608164569794
7993587,Q345736,7993587,Jimmy_Banks,Jimmy Banks,SOCCER PLAYER,50.76057276393485,M,,False,15,14,Milwaukee,43.05,-87.95,53117.0,United States,1964-09-02,1964.0,Milwaukee,43.05,-87.95,53117.0,United States,2019-04-26,2019.0,United States,,False,3.728045618220399,56.0,965.0,2.365330439929915,45.482919034186295
32473067,Q48554,32473067,Aron_Jóhannsson,Aron Jóhannsson,SOCCER PLAYER,522.2889765100299,M,aronjo20,True,30,14,"Mobile, Alabama",30.69444444,-88.04305556,20952.0,United States,1990-11-10,1990.0,,,,,,,,United States,,True,4.352395191649057,30.0,10479.0,3.50995165076116,45.4483774589846
1050322,Q1340549,1050322,Joe-Max_Moore,Joe-Max Moore,SOCCER PLAYER,284.09280189487765,M,,True,19,14,"Tulsa, Oklahoma",36.13138889,-95.93722222,150969.0,United States,1971-02-23,1971.0,,,,,,,,United States,,False,2.5299093485007176,49.0,3051.0,3.2503854286945337,44.39071317420208
13103259,Q439893,13103259,José_Francisco_Torres,José Francisco Torres,SOCCER PLAYER,124.00410579535534,M,JFTorres18,True,22,13,"Longview, Texas",32.50916667,-94.75388889,151199.0,United States,1987-10-29,1987.0,,,,,,,,United States,,False,3.4411183002320747,33.0,9049.0,2.6733322925925216,44.157523461161055
22099422,Q571693,22099422,Omar_Gonzalez,Omar Gonzalez,SOCCER PLAYER,82.82625499166852,M,,True,25,13,Dallas,32.77916667,-96.80888889,53838.0,United States,1988-10-11,1988.0,,,,,,,,United States,,True,3.2737257193735974,32.0,9511.0,3.4516657474513788,43.66929018296207
41209266,Q15241424,41209266,Julian_Green,Julian Green,SOCCER PLAYER,1004.2699932645749,M,,True,34,13,"Tampa, Florida",27.96805556,-82.47638889,92995.0,United States,1995-06-06,1995.0,,,,,,,,United States,,True,3.3987427740238507,25.0,16030.0,4.087190095345541,43.64416863416417
2477286,Q439918,2477286,Herculez_Gomez,Herculez Gomez,SOCCER PLAYER,50.40432619583965,M,herculezg,True,24,13,Los Angeles,34.05,-118.25,18110.0,United States,1982-04-06,1982.0,,,,,,,,United States,,False,2.003880674029221,38.0,11149.0,3.710767987646598,43.414402018287376
1082553,Q439995,1082553,Clarence_Goodson,Clarence Goodson,SOCCER PLAYER,47.215788001908464,M,,True,24,13,"Alexandria, Virginia",38.80472222,-77.04722222,18940583.0,United States,1982-05-17,1982.0,,,,,,,,United States,,False,4.336981545386826,38.0,1841.0,3.067699400040925,43.249485229912565
26913715,Q528337,26913715,Steven_Beitashour,Steven Beitashour,SOCCER PLAYER,53.7984668626765,M,,True,22,13,"San Jose, California",37.33333333,-121.9,53446.0,United States,1987-02-01,1987.0,,,,,,,,United States,,True,2.742095312205058,33.0,11069.0,3.027838708118008,43.22275998010658
28885234,Q510941,28885234,Joe_Corona,Joe Corona,SOCCER PLAYER,96.07643107906692,M,JoeCorona15,True,18,13,Los Angeles,34.05,-118.25,18110.0,United States,1990-07-09,1990.0,,,,,,,,United States,,True,3.815274013149843,30.0,10599.0,2.540242263667256,43.09311453057773
7761399,Q471833,7761399,Chad_Johnson,Chad Johnson,SOCCER PLAYER,1.9804550570422248,M,ochocinco,True,17,13,Miami,25.77527778,-80.20888889,53846.0,United States,1978-01-09,1978.0,,,,,,,,United States,,False,1.385741077752165,42.0,20850.0,3.641235444996073,42.893294358876105
23753144,Q6079096,23753144,Isaác_Brizuela,Isaác Brizuela,SOCCER PLAYER,297.0406296465824,M,,True,21,13,"San Jose, California",37.33333333,-121.9,53446.0,United States,1990-08-28,1990.0,,,,,,,,United States,,False,2.422966654764553,30.0,20308.0,2.9713610163351363,42.82980959993572
7072586,Q350634,7072586,Eddie_Lewis_(American_soccer),Eddie Lewis,SOCCER PLAYER,119.98875628880236,M,,True,25,13,"Cerritos, California",33.86833333,-118.0675,107610.0,United States,1974-05-17,1974.0,,,,,,,,United States,,False,2.4224255623573736,46.0,1652.0,3.8908113834302753,42.527381029764456
1162393,Q1357670,1162393,Tony_Sanneh,Tony Sanneh,SOCCER PLAYER,87.65224137566787,M,TonySanneh,True,15,13,"Saint Paul, Minnesota",44.94416667,-93.09361111,40469.0,United States,1971-06-01,1971.0,,,,,,,,United States,,False,2.438156512341296,49.0,1816.0,2.8263767908865143,42.09650220221076
5066315,Q356072,5066315,Jay_DeMerit,Jay DeMerit,SOCCER PLAYER,37.13829030403669,M,,True,24,12,"Green Bay, Wisconsin",44.51333333,-88.01583333,217033.0,United States,1979-12-04,1979.0,,,,,,,,United States,,False,2.1741658992545103,41.0,3296.0,3.926023198125685,41.72395247631231
1203580,Q302857,1203580,Chris_Albright,Chris Albright,SOCCER PLAYER,49.81469724188752,M,,True,17,12,Philadelphia,39.95277778,-75.16361111,50585.0,United States,1979-01-14,1979.0,,,,,,,,United States,,False,3.637263437669547,41.0,1463.0,2.6324154977315333,41.54302747205871
1113636,Q349148,1113636,Ricardo_Clark,Ricardo Clark,SOCCER PLAYER,449.29494976175454,M,RicoC13,True,24,12,Atlanta,33.755,-84.39,3138.0,United States,1983-02-10,1983.0,,,,,,,,United States,,False,3.077561599340865,37.0,2329.0,3.5306982327627074,41.42605049052139
1230389,Q161041,1230389,Jonathan_Spector,Jonathan Spector,SOCCER PLAYER,0.0,M,,True,32,12,"Arlington Heights, Illinois",42.095,-87.98083333,110940.0,United States,1986-03-01,1986.0,,,,,,,,United States,,False,2.34994366808348,34.0,4431.0,4.503981782326544,41.42505052358271
9147047,Q386737,9147047,Charlie_Davies,Charlie Davies,SOCCER PLAYER,19.36565451106705,M,CharlieDavies9,True,22,12,"Manchester, New Hampshire",42.99083333,-71.46361111,124770.0,United States,1986-06-25,1986.0,,,,,,,,United States,,False,2.770463737619298,34.0,4828.0,3.432343587272615,41.26987200629914
1082301,Q890635,1082301,Brad_Davis_(soccer),Brad Davis,SOCCER PLAYER,49.81469724188752,M,,True,23,12,"St. Charles, Missouri",38.789002,-90.513614,96839.0,United States,1981-11-08,1981.0,,,,,,,,United States,,False,2.784704703622086,39.0,2043.0,3.635882641929737,41.03568602969381
887950,Q1101626,887950,Clint_Mathis,Clint Mathis,SOCCER PLAYER,157.72124567054303,M,,True,16,12,"Conyers, Georgia",33.66638889,-84.0075,110327.0,United States,1976-11-25,1976.0,,,,,,,,United States,,False,2.258843665645993,44.0,2205.0,3.068178829471759,40.57398153321167
16407953,Q1362010,16407953,Geoff_Cameron,Geoff Cameron,SOCCER PLAYER,34.34358087570467,M,,True,25,12,"Attleboro, Massachusetts",41.93333333,-71.3,116706.0,United States,1985-07-11,1985.0,,,,,,,,United States,,True,2.136667611981025,35.0,4678.0,4.07919937453395,40.47141730481754
1142247,Q370741,1142247,Edson_Buddle,Edson Buddle,SOCCER PLAYER,99.19530895232492,M,,True,23,12,"New Rochelle, New York",40.90861111,-73.78194444,127575.0,United States,1981-05-21,1981.0,,,,,,,,United States,,False,2.505293541921408,39.0,1968.0,3.735437202504837,40.35195363709964
3797147,Q516404,3797147,Marvell_Wynne_(soccer),Marvell Wynne,SOCCER PLAYER,27.49302321330905,M,,True,18,12,Pittsburgh,40.43972222,-79.97638889,25101.0,United States,1986-05-08,1986.0,,,,,,,,United States,,True,3.1073612088543987,34.0,2291.0,2.8319870224429424,39.47309024967879
24894811,Q219158,24894811,Eric_Lichaj,Eric Lichaj,SOCCER PLAYER,74.63440737715118,M,EricLichaj,True,22,12,"Downers Grove, Illinois",41.79472222,-88.01694444,111122.0,United States,1988-11-17,1988.0,,,,,,,,United States,,False,2.2964148950822008,32.0,4633.0,3.596378768653394,39.39385340401167
22197403,Q166558,22197403,Matt_Besler,Matt Besler,SOCCER PLAYER,14.544847030017367,M,,True,25,11,"Overland Park, Kansas",38.98222222,-94.67083333,114655.0,United States,1987-02-11,1987.0,,,,,,,,United States,,False,2.476024816565548,33.0,2727.0,3.870708101319241,39.26984289932024
51349112,Q21282514,51349112,Cayman_Togashi,Cayman Togashi,SOCCER PLAYER,81.09825200054621,M,Graybil0810,True,22,11,New York City,40.71274,-74.005974,645042.0,United States,1993-08-10,1993.0,,,,,,,,United States,,False,1.4044905418590528,27.0,20847.0,3.799457449728597,38.695389017137884
43675789,Q17627787,43675789,Bjørn_Maars_Johnsen,Bjørn Maars Johnsen,SOCCER PLAYER,94.10529866188948,M,,True,15,11,New York City,40.71274,-74.005974,645042.0,United States,1991-11-06,1991.0,,,,,,,,United States,,False,2.3720831019422626,29.0,8010.0,2.8904132092300547,38.44926668084472
1530003,Q265191,1530003,Kenny_Cooper,Kenny Cooper,SOCCER PLAYER,42.28611183912236,M,,True,19,11,Baltimore,39.28333333,-76.61666667,26997138.0,United States,1984-10-21,1984.0,,,,,,,,United States,,True,2.508974942066593,36.0,1809.0,3.3023141981538022,38.43643029101186
25828484,Q716113,25828484,Tim_Ream,Tim Ream,SOCCER PLAYER,30.54836844419005,M,,True,20,11,St. Louis,38.62722222,-90.19777778,27687.0,United States,1987-10-05,1987.0,,,,,,,,United States,,True,1.793234869338275,33.0,5340.0,3.656944217029016,38.37090868253845
1020771,Q735074,1020771,Taylor_Twellman,Taylor Twellman,SOCCER PLAYER,94.37811958023894,M,,True,16,11,Minneapolis,44.98194444,-93.26916667,6097240.0,United States,1980-02-29,1980.0,,,,,,,,United States,,False,1.4606011086203283,40.0,2688.0,3.3555145716243784,37.27234288316467
437300,Q708066,437300,Bobby_Convey,Bobby Convey,SOCCER PLAYER,177.18516368814232,M,,True,18,11,Philadelphia,39.95277778,-75.16361111,50585.0,United States,1983-05-27,1983.0,,,,,,,,United States,,False,2.0566956536860905,37.0,1610.0,3.417383976966028,37.168254787857215
17030005,Q590862,17030005,Brek_Shea,Brek Shea,SOCCER PLAYER,57.276599723281024,M,BrekShea,True,21,10,"College Station, Texas",30.60138889,-96.31444444,135555.0,United States,1990-02-28,1990.0,,,,,,,,United States,,False,1.818385765448404,30.0,4152.0,3.856583339685865,36.826660829574266
16089652,Q1928804,16089652,Michael_Orozco,Michael Orozco,SOCCER PLAYER,26.721590024562715,M,,True,20,10,"Orange, California",33.80305556,-117.8325,107827.0,United States,1986-02-07,1986.0,,,,,,,,United States,,False,2.0020940724657024,34.0,1803.0,3.567385434942926,36.65071379594239
5994960,Q179044,5994960,Dax_McCarty,Dax McCarty,SOCCER PLAYER,40.88606247024917,M,,True,20,10,"Winter Park, Florida",28.59611111,-81.34666667,109566.0,United States,1987-04-30,1987.0,,,,,,,,United States,,False,1.8770381190280487,33.0,2053.0,3.720785134855021,36.18532865537036
30472952,Q607288,30472952,Perry_Kitchen,Perry Kitchen,SOCCER PLAYER,372.2721217231102,M,,True,17,10,Indianapolis,39.76861111,-86.15805556,57707.0,United States,1992-02-29,1992.0,,,,,,,,United States,,False,2.570901631849821,28.0,2361.0,3.0499950235838025,35.935375063243455
51734970,Q18235737,51734970,Mobi_Fehr,Mobi Fehr,SOCCER PLAYER,49.25901893446476,M,,True,16,10,New York City,40.71274,-74.005974,645042.0,United States,1994-12-13,1994.0,,,,,,,,United States,,False,3.392219574980885,26.0,1055.0,2.236368456683303,35.02952941928891
1490922,Q144579,1490922,Zak_Whitbread,Zak Whitbread,SOCCER PLAYER,84.2306255323443,M,,True,15,9,Houston,29.76277778,-95.38305556,13774.0,United States,1984-03-04,1984.0,,,,,,,,United States,,False,1.5659572367388417,36.0,803.0,3.295931924556918,32.92027365423071
43516018,Q17496546,43516018,Emerson_Hyndman,Emerson Hyndman,SOCCER PLAYER,40.886062470249165,M,,True,16,9,Dallas,32.77916667,-96.80888889,53838.0,United States,1996-04-09,1996.0,,,,,,,,United States,,False,1.828784598148752,24.0,3083.0,3.2787535239669,32.91391366495195
