id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
41131998,Q15221211,41131998,Roy_Chipolina,Roy Chipolina,SOCCER PLAYER,96.00518837822412,F,,True,18,13,London Borough of Enfield,51.645,-0.06,94318.0,United Kingdom,1983-01-20,1983.0,,,,,,,,United Kingdom,,True,4.315150692149155,37.0,2635.0,2.360535588081287,42.97915021919619
1349437,Q716756,1349437,Gary_Mabbutt,Gary Mabbutt,SOCCER PLAYER,51.30204988047152,F,,True,15,13,Bristol,51.45,-2.58333333,36741.0,United Kingdom,1961-08-23,1961.0,,,,,,,,United Kingdom,,False,1.3604882665559452,59.0,1818.0,3.413103792043423,42.16996853892529
32453578,Q10916,32453578,Toni_Duggan,Toni Duggan,SOCCER PLAYER,132.86739382492942,F,ToniDuggan,True,21,12,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1991-07-25,1991.0,,,,,,,,United Kingdom,,True,2.505846142006188,29.0,8230.0,3.4426802178618905,40.02275875369741
7212422,Q2256179,7212422,Don_Goodman,Don Goodman,SOCCER PLAYER,69.00585423216438,F,,True,22,12,Leeds,53.79972222,-1.54916667,8262427.0,United Kingdom,1966-05-09,1966.0,,,,,,,,United Kingdom,,False,1.301930247372484,54.0,932.0,4.161873716819608,39.995528900807145
2036732,Q9675,2036732,Kelly_Smith,Kelly Smith,SOCCER PLAYER,141.02204803981545,F,kelly_smith10,True,19,12,Watford,51.655,-0.39569444,349407.0,United Kingdom,1978-10-29,1978.0,,,,,,,,United Kingdom,,False,1.519554263569221,42.0,4014.0,3.698933013296979,39.77936523317975
17244790,Q553696,17244790,John_Rooney_(footballer),John Rooney,SOCCER PLAYER,367.14145739503306,F,,True,17,12,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1990-12-17,1990.0,,,,,,,,United Kingdom,,False,2.34403908299756,30.0,10240.0,3.1494488607569697,39.77709167455451
26708491,Q10911,26708491,Ellen_White_(footballer),Ellen White,SOCCER PLAYER,123.97897550804149,F,,True,24,11,Aylesbury,51.8168,-0.8124,205883.0,United Kingdom,1989-05-09,1989.0,,,,,,,,United Kingdom,,True,2.033145379742103,31.0,6073.0,4.066297803621119,39.22144532362485
34162337,Q10528120,34162337,Jodie_Taylor,Jodie Taylor,SOCCER PLAYER,2149.3741278601583,F,Jodes_14,True,17,11,Birkenhead,53.393,-3.014,246155.0,United Kingdom,1986-05-17,1986.0,,,,,,,,United Kingdom,,False,2.368784884619868,34.0,3844.0,3.0893105880635714,38.911617220224734
2506698,Q1328702,2506698,"Michael_Brown_(footballer,_born_1977)",Michael Brown,SOCCER PLAYER,114.86587381144231,F,,True,17,11,Hartlepool,54.69,-1.21,325586.0,United Kingdom,1977-01-25,1977.0,,,,,,,,United Kingdom,,False,1.5323387300832183,43.0,2513.0,3.558188665440704,38.55696368300677
7334424,Q10868,7334424,Casey_Stoney,Casey Stoney,SOCCER PLAYER,1.7744044264621686,F,,True,20,11,Basildon,51.5761,0.4886,206423.0,United Kingdom,1982-05-13,1982.0,,,,,,,,United Kingdom,,False,1.656247578356048,38.0,2330.0,3.7339613834437873,37.67111824872371
8679443,Q2463589,8679443,Jason_Puncheon,Jason Puncheon,SOCCER PLAYER,88.99791236926069,F,,True,20,11,Croydon,51.3727,-0.1099,491650.0,United Kingdom,1986-06-18,1986.0,,,,,,,,United Kingdom,,False,1.6505310877256345,34.0,4101.0,3.8599448237700495,37.53489083367198
12236926,Q941304,12236926,"Ben_Watson_(footballer,_born_July_1985)",Ben Watson,SOCCER PLAYER,1298.602365964965,F,,True,19,11,Camberwell,51.4736,-0.0912,93907.0,United Kingdom,1985-07-09,1985.0,,,,,,,,United Kingdom,,False,1.5776088129198234,35.0,3921.0,3.6626280516263696,37.43709093580055
2240317,Q603933,2240317,Gary_Naysmith,Gary Naysmith,SOCCER PLAYER,127.73826259175604,F,,True,16,11,Edinburgh,55.953,-3.189,9602.0,United Kingdom,1978-11-16,1978.0,,,,,,,,United Kingdom,,False,1.7123108945625176,42.0,1408.0,3.343096903073336,37.17387116769967
28675869,Q4864180,28675869,Barry_Douglas,Barry Douglas,SOCCER PLAYER,52.96493403946925,F,,True,15,11,Glasgow,55.860916,-4.251433,68736.0,United Kingdom,1989-09-04,1989.0,,,,,,,,United Kingdom,,False,1.7134099562992535,31.0,7271.0,3.19626980469111,37.08659105330847
45061346,Q17615791,45061346,Alex_Greenwood,Alex Greenwood,SOCCER PLAYER,133.13347715726815,F,AlexGreenwood,True,17,10,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1993-09-07,1993.0,,,,,,,,United Kingdom,,False,1.9105328937721435,27.0,7517.0,3.3403624081838235,36.73378773075938
11191978,Q10885,11191978,Fara_Williams,Fara Williams,SOCCER PLAYER,286.8104140655177,F,fara_williams47,True,19,10,London,51.50722222,-0.1275,17867.0,United Kingdom,1984-01-25,1984.0,,,,,,,,United Kingdom,,True,1.6130577076696109,36.0,1897.0,3.7664296945645774,36.03868844113774
5231911,Q434354,5231911,"Alex_Scott_(footballer,_born_1984)",Alex Scott,SOCCER PLAYER,484.5520023312616,F,alexscott,True,20,10,London,51.50722222,-0.1275,17867.0,United Kingdom,1984-10-14,1984.0,,,,,,,,United Kingdom,,False,1.17207306965845,36.0,3366.0,4.144453893411301,35.89415182213488
3387353,Q553549,3387353,Jason_Koumas,Jason Koumas,SOCCER PLAYER,152.89880309589856,F,,True,15,10,Wrexham,53.046,-2.993,349532.0,United Kingdom,1979-09-25,1979.0,,,,,,,,United Kingdom,,False,1.5197006689057186,41.0,1210.0,3.333916764437149,35.54085987527127
5006566,Q10883,5006566,Rachel_Yankey,Rachel Yankey,SOCCER PLAYER,116.59380142052456,F,,True,16,9,London,51.50722222,-0.1275,17867.0,United Kingdom,1979-11-01,1979.0,,,,,,,,United Kingdom,,False,1.3983927512456735,41.0,677.0,3.390612382736251,33.96745464324657
11132776,Q10902,11132776,Anita_Asante,Anita Asante,SOCCER PLAYER,78.09138985535458,F,,True,17,9,London,51.50722222,-0.1275,17867.0,United Kingdom,1985-04-27,1985.0,,,,,,,,United Kingdom,,False,1.7023711966859782,35.0,805.0,3.351139388892147,33.559507198508435
2186377,Q10889,2186377,Karen_Carney,Karen Carney,SOCCER PLAYER,432.67482085071504,F,karenjcarney,True,19,9,Solihull,52.413,-1.778,5775215.0,United Kingdom,1987-08-01,1987.0,,,,,,,,United Kingdom,,True,1.253804760679988,33.0,1781.0,3.978079013958223,33.41308223874676
25044730,Q2700669,25044730,Adam_Clayton_(footballer),Adam Clayton,SOCCER PLAYER,68.38701665531535,F,,True,16,9,Manchester,53.47944444,-2.24527778,20206.0,United Kingdom,1989-01-14,1989.0,,,,,,,,United Kingdom,,False,1.6000637765456496,31.0,1717.0,3.4047403748672367,33.333667256345485
11919155,Q10860,11919155,Siobhan_Chamberlain,Siobhan Chamberlain,SOCCER PLAYER,1904.2989037554685,F,Sio_Chamberlain,True,15,9,London,51.50722222,-0.1275,17867.0,United Kingdom,1983-08-15,1983.0,,,,,,,,United Kingdom,,False,1.518715848151195,37.0,761.0,3.3040441505045224,32.98798179890281
18891690,Q2012337,18891690,Simon_Dawkins,Simon Dawkins,SOCCER PLAYER,42.48282725722932,F,,True,16,9,London,51.50722222,-0.1275,17867.0,United Kingdom,1987-12-01,1987.0,,,,,,,,United Kingdom,,False,1.7374310546412317,33.0,780.0,3.333914669845657,32.56987313856298
4112069,Q265778,4112069,Adam_Hammill,Adam Hammill,SOCCER PLAYER,1179.7754366714023,F,,True,18,8,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1988-01-25,1988.0,,,,,,,,United Kingdom,,False,1.2974402509026428,32.0,728.0,3.834836491336732,30.823574954273347
