id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
547384,Q459830,547384,Steven_Gerrard,Steven Gerrard,SOCCER PLAYER,0.0,M,,True,81,23,"Whiston, Merseyside",53.413,-2.798,1080840.0,United Kingdom,1980-05-30,1980.0,,,,,,,,United Kingdom,,False,8.105071336924908,40.0,736738.0,4.744580258169072,66.85853356866468
480121,Q312404,480121,John_Charles,John Charles,SOCCER PLAYER,0.0,M,,False,34,22,Swansea,51.61666667,-3.95,46394.0,United Kingdom,1931-12-27,1931.0,Wakefield,53.68,-1.49,152098.0,United Kingdom,2004-02-21,2004.0,United Kingdom,,False,3.8478215586723183,89.0,49524.0,3.711574596521024,66.60210670704404
12583,Q47778,12583,Gary_Lineker,Gary Lineker,SOCCER PLAYER,0.0,M,GaryLineker,True,68,22,Leicester,52.63333333,-1.13333333,51155.0,United Kingdom,1960-11-30,1960.0,,,,,,,,United Kingdom,,False,3.892506095598116,60.0,281187.0,5.773209084137768,66.40323617407759
180733,Q313674,180733,Jack_Charlton,Jack Charlton,SOCCER PLAYER,0.0,M,,False,37,22,Ashington,55.181,-1.568,9383120.0,United Kingdom,1935-05-08,1935.0,Northumberland,55.16666667,-2.0,59769.0,United Kingdom,2020-07-10,2020.0,United Kingdom,,False,2.11792221519759,85.0,167570.0,4.800201585053853,66.36305448732045
7253726,Q374252,7253726,Herbert_Kilpin,Herbert Kilpin,SOCCER PLAYER,9.679645906815503,M,acmilan,False,22,22,Nottingham,52.95,-1.15,39470.0,United Kingdom,1870-01-24,1870.0,Milan,45.46694444,9.19,36511.0,Italy,1916-10-22,1916.0,United Kingdom,Italy,False,5.7369169816705945,150.0,15475.0,2.2049077001169533,65.76511895875865
54023,Q344902,54023,Peter_Bonetti,Peter Bonetti,SOCCER PLAYER,3.5007533567163827,M,,False,27,22,Putney,51.4649,-0.2211,94255.0,United Kingdom,1941-09-27,1941.0,London,51.50722222,-0.1275,17867.0,United Kingdom,2020-04-12,2020.0,United Kingdom,,False,3.415248931474709,79.0,74229.0,3.5086502326185283,65.48782073445143
961249,Q344862,961249,Roger_Byrne,Roger Byrne,SOCCER PLAYER,65.56932281239561,M,,False,29,22,Gorton,53.458,-2.163,1414171.0,United Kingdom,1929-02-08,1929.0,Munich,48.13333333,11.56666667,19058.0,Germany,1958-02-06,1958.0,United Kingdom,West Germany,False,5.692594656836755,91.0,15727.0,3.072622281004607,65.42011455675585
205247,Q128829,205247,Michael_Owen,Michael Owen,SOCCER PLAYER,0.0,M,themichaelowen,True,70,22,Chester,53.19,-2.89,153718.0,United Kingdom,1979-12-14,1979.0,,,,,,,,United Kingdom,,True,6.867118675135986,41.0,634825.0,4.708409939534025,65.31747756580926
12501,Q212738,12501,Geoff_Hurst,Geoff Hurst,SOCCER PLAYER,0.0,M,TheGeoffHurst,True,42,22,Ashton-under-Lyne,53.489708,-2.095241,308036.0,United Kingdom,1941-12-08,1941.0,,,,,,,,United Kingdom,,False,3.271818307181824,79.0,42053.0,4.836800866388027,65.26132835711893
848417,Q316323,848417,Dixie_Dean,Dixie Dean,SOCCER PLAYER,0.0,M,,False,33,22,Birkenhead,53.393,-3.014,246155.0,United Kingdom,1907-01-22,1907.0,Goodison Park,53.43888889,-2.96638889,523891.0,United Kingdom,1980-03-01,1980.0,United Kingdom,,False,3.670859917218346,113.0,30787.0,4.043621859176104,65.25713910967144
328242,Q713479,328242,Jimmy_Savile,Jimmy Savile,SOCCER PLAYER,1.1123095048510896,M,,False,21,22,Leeds,53.79972222,-1.54916667,8262427.0,United Kingdom,1926-10-31,1926.0,West Yorkshire,53.75,-1.66666667,149139.0,United Kingdom,2011-10-29,2011.0,United Kingdom,,False,2.560786619005768,94.0,156516.0,3.572835590988525,65.23944079432293
1148506,Q342989,1148506,John_Toshack,John Toshack,SOCCER PLAYER,0.0,M,,True,36,22,Cardiff,51.48333333,-3.18333333,5882.0,United Kingdom,1949-03-22,1949.0,,,,,,,,United Kingdom,,False,5.099515749893798,71.0,39511.0,3.5942330023280933,64.60916681184496
4389146,Q1370298,4389146,Gordon_Milne,Gordon Milne,SOCCER PLAYER,16.978431129411966,M,,True,39,22,"Preston, Lancashire",53.759,-2.699,88918.0,United Kingdom,1937-03-29,1937.0,,,,,,,,United Kingdom,,False,4.150253547205701,83.0,12915.0,3.3577303370717897,64.44969967929526
838461,Q317417,838461,Ally_McCoist,Ally McCoist,SOCCER PLAYER,0.0,M,,True,33,22,Bellshill,55.81647,-4.02615,1089904.0,United Kingdom,1962-09-24,1962.0,,,,,,,,United Kingdom,,False,11.981650607099764,58.0,21660.0,1.756971793135245,64.307265627971
5245920,Q184586,5245920,Gareth_Bale,Gareth Bale,SOCCER PLAYER,0.0,M,GarethBale11,True,83,21,Cardiff,51.48333333,-3.18333333,5882.0,United Kingdom,1989-07-16,1989.0,,,,,,,,United Kingdom,,True,8.093119325798234,31.0,850558.0,4.642552131531287,64.13825062527681
1179011,Q540463,1179011,Ian_Callaghan,Ian Callaghan,SOCCER PLAYER,57.18680003275183,M,,True,26,21,Toxteth,53.3894,-2.9713,439016.0,United Kingdom,1942-04-10,1942.0,,,,,,,,United Kingdom,,False,4.038686433307886,78.0,28058.0,3.1075848958691954,63.6889944253798
413242,Q13002,413242,Paul_Gascoigne,Paul Gascoigne,SOCCER PLAYER,0.0,M,,True,50,21,Gateshead,54.95,-1.6,266656.0,United Kingdom,1967-05-27,1967.0,,,,,,,,United Kingdom,,False,4.293375823389623,53.0,301835.0,4.668495097287258,63.676690894346926
1495747,Q462111,1495747,Bill_Foulkes,Bill Foulkes,SOCCER PLAYER,253.33934148352145,M,,False,31,21,"St Helens, Merseyside",53.4541,-2.7461,1103627.0,United Kingdom,1932-01-05,1932.0,Manchester,53.47944444,-2.24527778,20206.0,United Kingdom,2013-11-25,2013.0,United Kingdom,,False,4.290851529644562,88.0,13779.0,3.610322531014555,63.56222404981453
24436958,Q206641,24436958,"Phil_Jones_(footballer,_born_1992)",Phil Jones,SOCCER PLAYER,0.0,M,PhilJones4,True,58,21,"Preston, Lancashire",53.759,-2.699,88918.0,United Kingdom,1992-02-21,1992.0,,,,,,,,United Kingdom,,True,18.730321715543507,28.0,113923.0,1.736089164348442,62.86514793278043
231068,Q297271,231068,Jimmy_Greaves,Jimmy Greaves,SOCCER PLAYER,0.0,M,,True,36,21,"Manor Park, London",51.55033,0.056219,418638.0,United Kingdom,1940-02-20,1940.0,,,,,,,,United Kingdom,,False,1.88461580819842,80.0,55852.0,5.023682298602011,62.704685580837925
1238143,Q1929070,1238143,Michael_Robinson_(footballer),Michael Robinson,SOCCER PLAYER,537.3709786534532,M,michaelrobinson,False,18,21,Leicester,52.63333333,-1.13333333,51155.0,United Kingdom,1958-07-12,1958.0,Madrid,40.38333333,-3.71666667,41188263.0,Spain,2020-04-28,2020.0,United Kingdom,,False,2.8680801311270114,62.0,429500.0,2.052797386944621,62.59205536602822
413271,Q311029,413271,Alf_Ramsey,Alf Ramsey,SOCCER PLAYER,0.0,M,,False,37,21,Dagenham,51.5397,0.1422,143776.0,United Kingdom,1920-01-22,1920.0,Ipswich,52.05944444,1.15555556,99658.0,United Kingdom,1999-04-28,1999.0,United Kingdom,,False,2.493499884695491,100.0,23145.0,4.833598716131687,62.53946641444035
229976,Q214498,229976,David_Seaman,David Seaman,SOCCER PLAYER,0.0,M,thedavidseaman,True,48,20,Rotherham,53.43,-1.357,16258945.0,United Kingdom,1963-09-19,1963.0,,,,,,,,United Kingdom,,False,3.5113007106427605,57.0,113395.0,5.0706368708564735,61.21581232192914
660931,Q350795,660931,Don_Revie,Don Revie,SOCCER PLAYER,6.875490660307536,M,,False,25,20,Middlesbrough,54.5767,-1.2355,334775.0,United Kingdom,1927-07-10,1927.0,Edinburgh,55.953,-3.189,9602.0,United Kingdom,1989-05-26,1989.0,United Kingdom,,False,2.147988037929089,93.0,29040.0,3.9817697897352327,60.76999148272099
722975,Q352338,722975,Tom_Finney,Tom Finney,SOCCER PLAYER,0.0,M,,False,33,20,"Preston, Lancashire",53.759,-2.699,88918.0,United Kingdom,1922-04-05,1922.0,"Preston, Lancashire",53.759,-2.699,88918.0,United Kingdom,2014-02-14,2014.0,United Kingdom,,False,2.8411171332162137,98.0,9573.0,4.3717444815783,60.64411095988869
5032094,Q10602,5032094,Ashley_Young,Ashley Young,SOCCER PLAYER,0.0,M,youngy18,True,63,20,Stevenage,51.90166667,-0.20194444,311649.0,United Kingdom,1985-07-09,1985.0,,,,,,,,United Kingdom,,True,6.074214694087634,35.0,323193.0,4.250677282638387,60.62586687531847
698391,Q181512,698391,Vivian_Woodward,Vivian Woodward,SOCCER PLAYER,23.039134641019988,M,,False,24,20,Kennington,51.4813,-0.1197,94128.0,United Kingdom,1879-06-03,1879.0,Ealing,51.5175,-0.2988,150301.0,United Kingdom,1954-01-31,1954.0,United Kingdom,United Kingdom,False,4.065887191274324,141.0,4275.0,3.0359992063693846,60.39836542478962
178967,Q483417,178967,Rio_Ferdinand,Rio Ferdinand,SOCCER PLAYER,0.0,M,rioferdy5,True,64,20,Camberwell,51.4736,-0.0912,93907.0,United Kingdom,1978-11-07,1978.0,,,,,,,,United Kingdom,,False,4.155645251184271,42.0,281124.0,5.484954827229656,60.339521661119775
753184,Q214734,753184,Sol_Campbell,Sol Campbell,SOCCER PLAYER,0.0,M,,True,42,20,"Plaistow, Newham",51.5243,0.0245,95383.0,United Kingdom,1974-09-18,1974.0,,,,,,,,United Kingdom,,False,5.011491418678666,46.0,182191.0,4.061099818596372,60.25164517284516
1175010,Q363148,1175010,Ray_Clemence,Ray Clemence,SOCCER PLAYER,292.1748938181381,M,,True,29,20,Skegness,53.14,0.34,351114.0,United Kingdom,1948-08-05,1948.0,,,,,,2020-11-15,2020.0,United Kingdom,,True,3.2635021108625426,72.0,23564.0,3.9212045934343913,60.16313985559013
697327,Q202867,697327,Billy_Bremner,Billy Bremner,SOCCER PLAYER,179.10689953623302,M,,False,31,20,Stirling,56.1166,-3.9369,61311.0,United Kingdom,1942-12-09,1942.0,"Clifton, Doncaster",53.462,-1.219,11207812.0,United Kingdom,1997-12-07,1997.0,United Kingdom,,False,2.115848611818016,78.0,24752.0,4.544798092627233,60.10374286883359
881937,Q310352,881937,Graeme_Souness,Graeme Souness,SOCCER PLAYER,0.0,M,,True,35,20,Edinburgh,55.953,-3.189,9602.0,United Kingdom,1953-05-06,1953.0,,,,,,,,United Kingdom,,False,2.220162721811301,67.0,82976.0,4.930306778191647,60.0604751461316
27245677,Q363260,27245677,Paul_Cook,Paul Cook,SOCCER PLAYER,1.6608875643917178,M,,True,22,20,Shepherd's Bush,51.5042,-0.2307,234275.0,United Kingdom,1956-07-20,1956.0,,,,,,,,United Kingdom,,True,4.7460957995552775,64.0,38373.0,2.796047849163722,60.00799650868685
32335947,Q6147586,32335947,Jamie_Vardy,Jamie Vardy,SOCCER PLAYER,0.0,M,vardy7,True,55,20,Sheffield,53.38333333,-1.46666667,88885.0,United Kingdom,1987-01-11,1987.0,,,,,,,,United Kingdom,,True,5.751879893625973,33.0,486779.0,4.322324861877637,59.93131002387259
611731,Q344875,611731,Ron_Atkinson,Ron Atkinson,SOCCER PLAYER,14.937152673403714,M,,True,32,20,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1939-03-18,1939.0,,,,,,,,United Kingdom,,False,2.0048689675163787,81.0,17808.0,4.828049457348232,59.71526505821012
1590930,Q351978,1590930,Nat_Lofthouse,Nat Lofthouse,SOCCER PLAYER,26.127770713292485,M,,False,30,20,Bolton,53.578,-2.429,352418.0,United Kingdom,1925-08-27,1925.0,Bolton,53.578,-2.429,352418.0,United Kingdom,2011-01-15,2011.0,United Kingdom,,False,3.122634224782354,95.0,6265.0,4.081267564013457,59.70408283811017
1412864,Q294501,1412864,Steve_McManaman,Steve McManaman,SOCCER PLAYER,0.0,M,StevenMcManaman,True,36,20,Bootle,53.4457,-2.9891,314539.0,United Kingdom,1972-02-11,1972.0,,,,,,,,United Kingdom,,False,4.514565583646495,48.0,168543.0,3.945956583316444,59.54395694974917
484803,Q505028,484803,Martin_Peters,Martin Peters,SOCCER PLAYER,114.66266337560208,M,,False,33,20,"Plaistow, Newham",51.5243,0.0245,95383.0,United Kingdom,1943-11-08,1943.0,London,51.50722222,-0.1275,17867.0,United Kingdom,2019-12-21,2019.0,United Kingdom,,False,2.35305984482654,77.0,16261.0,4.589987308749016,59.54171967393369
556903,Q216928,556903,Andy_Cole,Andy Cole,SOCCER PLAYER,0.0,M,,True,44,20,Nottingham,52.95,-1.15,39470.0,United Kingdom,1971-10-15,1971.0,,,,,,,,United Kingdom,,False,3.965091622725393,49.0,147795.0,4.613431050999887,59.52911157979796
4471450,Q2476354,4471450,Fred_Pentland,Fred Pentland,SOCCER PLAYER,28.961047938657245,M,,False,16,20,Wolverhampton,52.58333333,-2.13333333,11539407.0,United Kingdom,1883-07-29,1883.0,Lytchett Matravers,50.7582,-2.0791,1068707.0,United Kingdom,1962-03-16,1962.0,United Kingdom,,False,4.351154554581339,137.0,3489.0,1.987591586969706,59.21962246673529
751310,Q133556,751310,Ashley_Cole,Ashley Cole,SOCCER PLAYER,0.0,M,therealac3,True,63,19,Stepney,51.5152,-0.0462,94299.0,United Kingdom,1980-12-20,1980.0,,,,,,,,United Kingdom,,True,4.171453726732418,40.0,223830.0,5.360025105539123,59.06575252767805
2461597,Q29566,2461597,Michael_Carrick,Michael Carrick,SOCCER PLAYER,0.0,M,carras16,True,63,19,Wallsend,54.991,-1.534,189971.0,United Kingdom,1981-07-28,1981.0,,,,,,,,United Kingdom,,False,5.747303761012294,39.0,118383.0,4.787871213664914,59.00030183116557
674519,Q920038,674519,Vic_Buckingham,Vic Buckingham,SOCCER PLAYER,10.28659397426848,M,,False,17,19,Greenwich,51.48,0.0,95840.0,United Kingdom,1915-10-23,1915.0,Chichester,50.8365,-0.7792,350972.0,United Kingdom,1995-01-26,1995.0,United Kingdom,,False,3.880336928266547,105.0,5297.0,2.530580765703691,58.9130993158147
1001231,Q180939,1001231,Peter_Crouch,Peter Crouch,SOCCER PLAYER,0.0,M,petercrouch,True,55,19,Macclesfield,53.2581,-2.1274,244136.0,United Kingdom,1981-01-30,1981.0,,,,,,,,United Kingdom,,False,4.147183283125637,39.0,285095.0,5.090155794806005,58.73628424842816
744786,Q232789,744786,Simone_Perrotta,Simone Perrotta,SOCCER PLAYER,0.0,M,,True,43,19,Ashton-under-Lyne,53.489708,-2.095241,308036.0,United Kingdom,1977-09-17,1977.0,,,,,,,,United Kingdom,,False,5.645921408382761,43.0,87916.0,3.238977969215394,58.66387578088151
2521661,Q187184,2521661,Joe_Hart,Joe Hart,SOCCER PLAYER,0.0,M,,True,60,19,Shrewsbury,52.708,-2.754,23772249.0,United Kingdom,1987-04-19,1987.0,,,,,,,,United Kingdom,,False,5.437688358091969,33.0,282172.0,4.6792395987987385,58.536123883592026
1272973,Q319355,1272973,Ted_Drake,Ted Drake,SOCCER PLAYER,114.6277353094915,M,,False,23,19,Southampton,50.9,-1.4,7920751.0,United Kingdom,1912-08-16,1912.0,Raynes Park,51.4033,-0.2321,1115389.0,United Kingdom,1995-05-30,1995.0,United Kingdom,,False,3.168831062276273,108.0,4597.0,3.476950542146101,58.31909949365085
1878091,Q334388,1878091,Sam_Allardyce,Sam Allardyce,SOCCER PLAYER,1.4436413764038405,M,,True,34,19,Dudley,52.508,-2.089,266706.0,United Kingdom,1954-10-19,1954.0,,,,,,,,United Kingdom,,False,2.548804590647097,66.0,34296.0,4.663802040303279,58.21242984235197
241230,Q312595,241230,Ian_Wright,Ian Wright,SOCCER PLAYER,0.0,M,IanWright0,True,35,19,Woolwich,51.488,0.063,94398.0,United Kingdom,1963-11-03,1963.0,,,,,,,,United Kingdom,,False,2.411406955625173,57.0,127608.0,4.809114433875253,58.21155557494824
559673,Q184946,559673,Joe_Cole,Joe Cole,SOCCER PLAYER,0.0,M,,True,50,19,Paddington,51.5172,-0.173,94211.0,United Kingdom,1981-11-08,1981.0,,,,,,,,United Kingdom,,False,5.213291458176768,39.0,148837.0,4.3694361186175605,58.16539885064488
548667,Q314095,548667,Gordon_Strachan,Gordon Strachan,SOCCER PLAYER,33.40986652945674,M,,True,36,19,Edinburgh,55.953,-3.189,9602.0,United Kingdom,1957-02-09,1957.0,,,,,,,,United Kingdom,,False,2.855746271970378,63.0,33610.0,4.383548558702697,58.15033463364497
899013,Q310058,899013,Alan_Ball_Jr.,Alan Ball Jr.,SOCCER PLAYER,0.0,M,,False,35,19,Farnworth,53.5452,-2.3999,753472.0,United Kingdom,1945-05-12,1945.0,Warsash,50.8532,-1.30101,1821811.0,United Kingdom,2007-04-25,2007.0,United Kingdom,,False,1.9487587105525928,75.0,16743.0,4.986067912243965,58.09956402140372
1878224,Q366758,1878224,Vivian_Campbell,Vivian Campbell,SOCCER PLAYER,2.521694120307579,M,,True,24,19,Belfast,54.59638889,-5.93,5046.0,United Kingdom,1962-08-25,1962.0,,,,,,,,United Kingdom,,False,3.9302966824942063,58.0,55573.0,3.165129578202212,58.08025330847896
39608,Q531168,39608,Walter_Winterbottom,Walter Winterbottom,SOCCER PLAYER,1.2331262089439203,M,,False,22,19,Oldham,53.5444,-2.1169,179445.0,United Kingdom,1913-03-31,1913.0,Guildford,51.2365,-0.5703,77783.0,United Kingdom,2002-02-16,2002.0,United Kingdom,,True,3.3159237584549524,107.0,3887.0,3.2839034083381304,58.032829074648106
760573,Q314039,760573,Terry_Venables,Terry Venables,SOCCER PLAYER,0.0,M,,True,28,19,Dagenham,51.5397,0.1422,143776.0,United Kingdom,1943-01-06,1943.0,,,,,,,,United Kingdom,,False,1.7679632600824846,77.0,21543.0,4.593388024713561,58.00555760315592
346075,Q206548,346075,Robbie_Fowler,Robbie Fowler,SOCCER PLAYER,0.0,M,Robbie9Fowler,True,41,19,Toxteth,53.3894,-2.9713,439016.0,United Kingdom,1975-04-09,1975.0,,,,,,,,United Kingdom,,False,4.049009826197168,45.0,148049.0,4.4861001248570025,57.96511958819367
4969732,Q1028592,4969732,John_Goodall,John Goodall,SOCCER PLAYER,56.11731347058406,M,,False,17,19,Westminster,51.49472222,-0.13527778,37432.0,United Kingdom,1863-06-19,1863.0,Watford,51.655,-0.39569444,349407.0,United Kingdom,1942-05-20,1942.0,United Kingdom,,False,3.4508350567844603,157.0,3185.0,2.394181758236169,57.92746254420784
10981417,Q324693,10981417,Arthur_Berry_(footballer),Arthur Berry,SOCCER PLAYER,22.53242107234076,M,,False,15,19,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1888-01-03,1888.0,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1953-03-15,1953.0,United Kingdom,United Kingdom,False,5.949743629552977,132.0,1090.0,1.7139559812868674,57.867950749519046
755603,Q10598,755603,"David_James_(footballer,_born_1970)",David James,SOCCER PLAYER,0.0,M,jamosfoundation,True,45,19,Welwyn Garden City,51.8062,-0.1932,346496.0,United Kingdom,1970-08-01,1970.0,,,,,,,,United Kingdom,,False,3.73361285204836,50.0,72286.0,4.774517468380023,57.83071675408253
2646242,Q1821480,2646242,Mike_Summerbee,Mike Summerbee,SOCCER PLAYER,25.77262624278544,M,mcfcbuzzer,True,22,19,"Preston, Lancashire",53.759,-2.699,88918.0,United Kingdom,1942-12-15,1942.0,,,,,,,,United Kingdom,,False,2.6864112611209534,78.0,7914.0,3.2136609536867504,57.62025265568213
318956,Q526300,318956,Billy_McNeill,Billy McNeill,SOCCER PLAYER,19.340198187213865,M,,False,23,19,Bellshill,55.81647,-4.02615,1089904.0,United Kingdom,1940-03-02,1940.0,Newton Mearns,55.7716,-4.3347,624676.0,United Kingdom,2019-04-22,2019.0,United Kingdom,,False,2.24700511541968,80.0,9059.0,3.732458800919526,57.58411777490852
16806820,Q1901320,16806820,Ramón_Zabalo,Ramón Zabalo,SOCCER PLAYER,81.09825200054621,M,,False,18,19,South Shields,54.995,-1.43,368433.0,United Kingdom,1910-08-28,1910.0,Viladecans,41.31583333,2.01972222,2341569.0,Spain,1967-01-02,1967.0,United Kingdom,,False,5.5535718978447095,110.0,1040.0,2.093523747523045,57.49201751603197
161459,Q191136,161459,James_Milner,James Milner,SOCCER PLAYER,0.0,M,JamesMilner,True,56,19,Leeds,53.79972222,-1.54916667,8262427.0,United Kingdom,1986-01-04,1986.0,,,,,,,,United Kingdom,,False,4.482493284490179,34.0,280453.0,4.97592259635301,57.43231737204621
1012020,Q172211,1012020,Jamie_Carragher,Jamie Carragher,SOCCER PLAYER,0.0,M,Carra23,True,53,19,Bootle,53.4457,-2.9891,314539.0,United Kingdom,1978-01-28,1978.0,,,,,,,,United Kingdom,,False,4.250397110668185,42.0,109882.0,5.084004506251862,57.37652111042665
763602,Q4116616,763602,Sammy_Lee_(footballer),Sammy Lee,SOCCER PLAYER,15.070668636775556,M,,True,24,19,Liverpool,53.4,-2.98333333,18081.0,United Kingdom,1959-02-07,1959.0,,,,,,,,United Kingdom,,False,3.5482430187493783,61.0,28812.0,2.6891965200112127,57.36872869813136
171723,Q345221,171723,Trevor_Francis,Trevor Francis,SOCCER PLAYER,489.4151078525232,M,,True,31,19,Plymouth,50.37138889,-4.14222222,23508.0,United Kingdom,1954-04-19,1954.0,,,,,,,,United Kingdom,,False,2.468308515822311,66.0,27696.0,4.336026686483397,57.24639006682342
882510,Q262861,882510,Danny_Blanchflower,Danny Blanchflower,SOCCER PLAYER,46.78924308749389,M,,False,27,19,Belfast,54.59638889,-5.93,5046.0,United Kingdom,1926-02-10,1926.0,Staines-upon-Thames,51.433,-0.517,45220.0,United Kingdom,1993-12-09,1993.0,United Kingdom,United Kingdom,False,2.2235797794230687,94.0,5775.0,4.173551272122211,57.22261978474026
1497914,Q544255,1497914,Jack_Rowley,Jack Rowley,SOCCER PLAYER,23.65288107208596,M,,False,19,19,Wolverhampton,52.58333333,-2.13333333,11539407.0,United Kingdom,1918-10-07,1920.0,Shaw and Crompton,53.577,-2.092,3109101.0,United Kingdom,1998-06-28,1998.0,United Kingdom,,False,3.666413913020645,102.0,2679.0,2.8877300223595634,57.11485199319147
4250002,Q706113,4250002,Stuart_McCall,Stuart McCall,SOCCER PLAYER,1.0317755681380576,M,,True,21,19,Leeds,53.79972222,-1.54916667,8262427.0,United Kingdom,1964-06-10,1964.0,,,,,,,,United Kingdom,,False,10.544005922913112,56.0,3009.0,1.1290269580513423,56.95524242951365
5572300,Q3932901,5572300,Adebayo_Akinfenwa,Adebayo Akinfenwa,SOCCER PLAYER,388.3165321201743,M,,True,31,19,Islington,51.544,-0.1027,95855.0,United Kingdom,1982-05-10,1982.0,,,,,,,,United Kingdom,,False,4.083001742921397,38.0,364396.0,3.5892773687823865,56.934930903679984
4877697,Q222231,4877697,Daniel_Sturridge,Daniel Sturridge,SOCCER PLAYER,0.0,M,DanielSturridge,True,57,19,"Hockley, West Midlands",52.48898,-1.91307,1572125.0,United Kingdom,1989-09-01,1989.0,,,,,,,,United Kingdom,,True,4.870811677717913,31.0,278010.0,4.823731620405746,56.892645439453695
10256412,Q39053,10256412,Ernest_Payne,Ernest Payne,SOCCER PLAYER,1.7781245661909229,M,,False,20,19,"Worcester, England",52.192,-2.22,58681.0,United Kingdom,1884-12-23,1884.0,"Worcester, England",52.192,-2.22,58681.0,United Kingdom,1961-09-10,1961.0,United Kingdom,United Kingdom,False,6.60150499922613,136.0,351.0,1.8623826299094235,56.84836898767582
1679656,Q249912,1679656,Ray_Wilson_(English_footballer),Ray Wilson,SOCCER PLAYER,22.512972289282217,M,,False,26,19,Shirebrook,53.2048,-1.2197,1037416.0,United Kingdom,1934-12-17,1934.0,Huddersfield,53.645,-1.7798,152475.0,United Kingdom,2018-05-15,2018.0,United Kingdom,,False,1.869365970828008,86.0,8005.0,4.3338180400133846,56.7323244021767
